id,sex,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid
4837,Male,31,25 - 45,0,8,0,1,5,F,Battery on Law Enforc Officer,0
4837,Male,49,Greater than 45,0,1,0,0,0,M,Battery,0
4847,Female,22,Less than 25,0,4,0,0,1,F,arrest case no charge,0
4750,Male,26,25 - 45,0,1,0,0,2,F,Burglary Conveyance Unoccup,1
4848,Male,31,25 - 45,0,3,0,0,7,F,arrest case no charge,0
4765,Male,50,Greater than 45,0,3,0,0,3,M,Tampering With Physical Evidence,0
4848,Male,27,25 - 45,0,8,0,0,1,M,Battery,0
4848,Male,22,Less than 25,0,2,0,0,0,M,Battery,0
4773,Male,34,25 - 45,0,8,0,0,6,F,arrest case no charge,1
4792,Male,24,Less than 25,0,8,0,0,3,M,Battery,0
4860,Female,27,25 - 45,0,6,1,0,4,F,Possession of Cocaine,0
4872,Female,31,25 - 45,0,2,0,0,0,M,Battery,0
4872,Male,22,Less than 25,0,2,0,0,1,M,Criminal Mischief Damage <$200,0
4872,Male,25,25 - 45,0,3,0,0,3,F,Grand Theft in the 3rd Degree,0
4872,Male,44,25 - 45,0,1,0,0,5,F,arrest case no charge,0
4872,Male,28,25 - 45,0,6,0,0,0,F,Deliver Cocaine,0
4887,Male,28,25 - 45,0,1,0,0,0,M,Viol Injunct Domestic Violence,0
4888,Female,29,25 - 45,0,2,0,0,3,F,arrest case no charge,0
4802,Male,29,25 - 45,0,4,0,0,6,F,Possession of Hydromorphone,0
4888,Male,52,Greater than 45,0,3,0,0,3,F,arrest case no charge,0
4815,Male,24,Less than 25,0,1,0,0,1,M,Battery,1
4888,Male,25,25 - 45,0,4,0,0,1,F,Battery on Law Enforc Officer,0
4890,Male,30,25 - 45,0,10,0,0,0,F,Burglary Conveyance Unoccup,0
4900,Female,31,25 - 45,0,1,0,0,0,M,Battery,0
4900,Male,35,25 - 45,0,1,0,0,0,F,arrest case no charge,0
4900,Male,47,Greater than 45,0,2,0,0,3,M,Battery,0
4900,Male,39,25 - 45,0,3,0,0,0,M,Battery,0
4831,Male,24,25 - 45,0,9,0,1,9,M,arrest case no charge,1
4912,Male,23,25 - 45,0,2,0,0,0,M,Battery,0
4912,Male,22,Less than 25,0,9,0,0,0,F,DUI Blood Alcohol Above 0.20,0
4912,Male,21,Less than 25,0,8,0,0,6,M,Possess Cannabis/20 Grams Or Less,0
4841,Male,23,Less than 25,0,8,1,0,7,F,Carrying Concealed Firearm,0
4912,Male,41,Greater than 45,0,1,0,0,2,F,arrest case no charge,0
4914,Male,42,Greater than 45,0,1,0,0,0,M,Battery,0
4926,Male,31,25 - 45,0,2,0,0,0,M,Operating W/O Valid License,0
4926,Male,54,Greater than 45,0,1,0,0,0,F,Crim Use of Personal ID Info,0
4926,Male,46,Greater than 45,0,3,0,0,18,F,arrest case no charge,0
4926,Male,23,25 - 45,0,3,0,0,1,F,Possession of Cocaine,0
4860,Male,49,Greater than 45,0,7,0,0,1,M,arrest case no charge,0
4872,Male,50,Greater than 45,0,-1,0,0,0,F,Felony Battery (Dom Strang),1
4928,Male,33,25 - 45,0,8,0,0,14,F,Battery,0
4937,Male,24,25 - 45,0,2,0,0,0,M,Battery,0
4888,Male,28,25 - 45,0,10,2,0,21,F,Driving While License Revoked,0
4938,Male,42,Greater than 45,0,2,0,0,4,F,Driving While License Revoked,0
4938,Male,23,25 - 45,0,4,0,0,1,F,Burglary Unoccupied Dwelling,0
4900,Male,20,Less than 25,0,8,1,0,1,F,Grand Theft (Motor Vehicle),0
4938,Male,24,25 - 45,0,1,0,0,1,M,Reckless Driving,0
4939,Male,26,25 - 45,0,4,0,0,1,F,Possession Of Heroin,0
4950,Male,40,Greater than 45,0,4,0,0,4,F,arrest case no charge,0
4950,Male,22,Less than 25,0,4,0,0,0,F,Fleeing Or Attmp Eluding A Leo,0
4950,Male,45,25 - 45,0,1,0,0,2,M,Battery,0
4950,Male,26,25 - 45,0,8,0,0,5,F,Possession of Cocaine,0
4912,Male,56,Greater than 45,0,1,0,0,10,M,Battery,0
4968,Male,28,25 - 45,0,2,0,0,1,M,Operating W/O Valid License,0
4968,Male,42,Greater than 45,0,1,0,0,0,F,Viol Injunct Domestic Violence,0
4968,Male,59,Greater than 45,0,2,0,0,1,F,arrest case no charge,0
4968,Male,22,Less than 25,0,4,0,0,1,M,Battery,0
4968,Male,29,25 - 45,0,2,0,0,1,F,arrest case no charge,0
4980,Male,49,Greater than 45,0,1,0,0,4,F,Possession Of Alprazolam,0
4980,Male,23,25 - 45,0,3,0,0,1,F,arrest case no charge,0
4980,Male,26,25 - 45,0,3,0,0,1,M,Possession Of Methamphetamine,0
4980,Male,34,25 - 45,0,1,0,0,2,M,Battery,0
4980,Male,46,Greater than 45,0,4,0,0,3,F,Battery,0
4998,Male,47,Greater than 45,0,-1,0,0,3,F,Possession of Cocaine,0
4998,Male,25,25 - 45,0,1,0,0,1,F,Dealing in Stolen Property,0
4998,Male,30,25 - 45,0,2,0,0,1,F,arrest case no charge,0
4998,Male,26,25 - 45,0,2,0,0,0,M,Battery,0
4928,Male,38,25 - 45,0,9,0,0,19,F,arrest case no charge,0
5009,Male,26,25 - 45,0,1,0,0,0,M,Aggravated Assault W/dead Weap,0
5023,Male,36,25 - 45,0,7,0,0,0,F,Grand Theft in the 3rd Degree,0
5033,Male,52,Greater than 45,0,4,0,0,8,F,Possession of Cocaine,0
4937,Male,21,Less than 25,0,3,0,0,1,M,Battery,1
5033,Male,27,25 - 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
5033,Male,38,25 - 45,0,4,0,0,4,F,Uttering a Forged Instrument,0
5033,Male,22,Less than 25,0,9,0,1,2,F,Battery,0
4951,Male,45,Greater than 45,0,7,0,0,13,M,Felony Battery w/Prior Convict,1
4965,Male,23,Less than 25,0,9,0,1,0,F,False Imprisonment,1
5046,Male,35,25 - 45,0,10,0,0,5,F,arrest case no charge,0
5046,Female,21,Less than 25,0,7,0,0,0,F,Felony Petit Theft,0
5046,Male,34,25 - 45,0,2,0,0,3,F,arrest case no charge,0
5046,Female,24,25 - 45,0,2,0,0,0,M,Grand Theft in the 3rd Degree,0
5052,Male,19,Less than 25,0,4,0,0,0,M,Battery,0
5052,Male,27,25 - 45,0,3,1,1,3,F,Aggravated Assault w/Firearm,0
5052,Male,39,25 - 45,0,4,0,0,0,F,Grand Theft (Motor Vehicle),0
5052,Male,21,Less than 25,0,4,0,0,0,M,Burglary Structure Unoccup,0
5052,Female,43,Greater than 45,0,1,0,0,1,F,Felony Driving While Lic Suspd,0
4982,Male,28,25 - 45,0,1,0,0,2,F,arrest case no charge,0
5068,Male,37,25 - 45,0,4,0,0,2,M,Battery,0
5009,Male,23,Less than 25,0,6,2,0,7,F,Deliver Cannabis,0
5022,Female,24,Less than 25,0,6,0,0,2,F,Felony Driving While Lic Suspd,0
5071,Male,28,25 - 45,0,7,0,0,0,F,Possession of Cocaine,0
5071,Male,23,25 - 45,0,2,0,0,1,F,arrest case no charge,0
5071,Male,49,Greater than 45,0,2,0,0,12,F,arrest case no charge,0
5043,Male,26,25 - 45,0,10,3,0,24,M,Resist/Obstruct W/O Violence,1
5073,Male,25,25 - 45,0,7,0,0,1,F,arrest case no charge,0
5088,Male,24,25 - 45,0,2,0,0,3,M,Viol Prot Injunc Repeat Viol,0
5088,Female,25,25 - 45,0,4,0,0,0,M,Battery,0
5051,Male,46,Greater than 45,0,-1,0,0,0,F,Fighting/Baiting Animals,1
5064,Female,38,25 - 45,0,6,0,0,1,M,Battery,0
5094,Male,22,Less than 25,0,4,0,0,0,M,Exposes Culpable Negligence,0
5094,Male,34,25 - 45,0,4,0,0,0,M,Viol Prot Injunc Repeat Viol,0
5094,Male,42,Greater than 45,0,3,0,0,6,F,arrest case no charge,0
5108,Male,27,25 - 45,0,9,0,0,7,F,Agg Assault W/int Com Fel Dome,0
5075,Male,27,25 - 45,0,10,0,0,8,F,arrest case no charge,0
5111,Male,49,25 - 45,0,1,0,0,0,M,Battery,0
5111,Male,23,25 - 45,0,3,0,0,1,F,Aggravated Battery / Pregnant,0
5096,Male,40,25 - 45,0,7,0,0,5,F,arrest case no charge,1
5111,Male,33,25 - 45,0,7,0,0,9,M,Aggravated Battery,1
5112,Female,50,Greater than 45,0,1,0,0,0,M,Resist/Obstruct W/O Violence,0
5112,Male,23,25 - 45,0,2,0,0,0,M,Battery,0
5123,Male,31,25 - 45,0,2,0,0,3,F,False Imprisonment,0
5123,Male,38,25 - 45,0,4,0,0,7,F,arrest case no charge,0
5123,Female,23,25 - 45,0,4,0,0,0,M,Driving Under The Influence,0
5126,Male,34,25 - 45,0,2,0,0,1,M,Battery,0
5126,Male,35,25 - 45,0,1,0,0,1,F,Felony Driving While Lic Suspd,0
5143,Male,31,25 - 45,0,7,0,0,2,M,Possess Cannabis/20 Grams Or Less,0
5143,Female,44,Greater than 45,0,3,0,0,4,F,Aggrav Battery w/Deadly Weapon,0
5143,Male,21,Less than 25,0,6,0,0,1,M,Battery,0
5143,Male,34,25 - 45,0,1,0,0,1,M,Battery,0
5143,Male,48,Greater than 45,0,2,0,0,2,F,arrest case no charge,0
5150,Male,28,25 - 45,0,10,0,0,18,F,Burglary Unoccupied Dwelling,0
5161,Male,43,Greater than 45,0,1,0,0,1,M,arrest case no charge,0
5161,Male,32,25 - 45,0,7,0,0,11,F,Driving While License Revoked,0
5161,Male,24,25 - 45,0,9,0,0,2,F,arrest case no charge,0
5161,Female,36,25 - 45,0,3,0,0,0,F,Aggravated Battery,0
5161,Male,35,25 - 45,1,9,0,0,9,F,arrest case no charge,0
5172,Male,26,25 - 45,0,8,0,1,8,M,Susp Drivers Lic 1st Offense,0
5172,Male,30,25 - 45,0,1,0,0,0,F,Possession of Hydromorphone,0
5172,Male,24,25 - 45,0,7,0,0,7,F,Poss Cocaine/Intent To Del/Sel,0
5172,Male,31,25 - 45,0,2,0,0,1,F,Possession of Cocaine,0
5172,Male,25,25 - 45,0,2,0,0,3,M,Susp Drivers Lic 1st Offense,0
5181,Female,28,25 - 45,0,4,0,0,3,F,arrest case no charge,0
5181,Male,29,25 - 45,0,2,0,0,0,M,Viol Injunct Domestic Violence,0
5181,Male,44,Less than 25,0,1,0,0,1,F,Aggrav Battery w/Deadly Weapon,0
5181,Male,46,Greater than 45,0,1,0,0,1,F,arrest case no charge,0
5181,Male,22,Less than 25,0,4,0,0,1,M,Battery,0
5186,Male,34,25 - 45,0,4,0,0,0,F,Aggrav Battery w/Deadly Weapon,0
5186,Male,48,Greater than 45,0,8,0,0,11,F,arrest case no charge,0
5186,Male,63,25 - 45,0,2,0,0,13,F,Felony Driving While Lic Suspd,0
5186,Female,34,25 - 45,0,4,0,0,1,F,Possession of Cocaine,0
5167,Female,36,25 - 45,0,6,0,0,5,F,Battery on Law Enforc Officer,0
5197,Male,49,Greater than 45,0,1,0,0,0,F,Battery,0
5198,Male,30,25 - 45,0,4,0,0,1,F,arrest case no charge,0
5178,Male,45,Greater than 45,0,2,0,0,0,M,Possess Cannabis/20 Grams Or Less,0
5198,Male,25,25 - 45,0,4,0,0,0,F,arrest case no charge,0
5198,Male,28,25 - 45,0,8,2,0,10,F,Uttering a Forged Instrument,0
5198,Male,22,Less than 25,0,9,0,0,8,F,arrest case no charge,0
5213,Male,24,25 - 45,0,3,0,0,0,F,Possession of Cocaine,0
5213,Male,26,25 - 45,0,3,0,0,0,F,Driving While License Revoked,0
5213,Male,30,25 - 45,0,2,0,0,3,M,Driving License Suspended,0
5213,Male,26,25 - 45,0,2,0,0,0,F,Grand Theft in the 3rd Degree,0
5186,Male,37,25 - 45,0,-1,0,0,0,F,Felony Battery (Dom Strang),1
5215,Male,40,Greater than 45,0,3,0,0,2,F,Grand Theft in the 3rd Degree,0
5236,Male,31,25 - 45,0,10,0,0,25,F,Grand Theft in the 3rd Degree,0
5236,Male,42,Greater than 45,0,8,0,0,10,F,Deliver Cocaine,0
5236,Male,23,25 - 45,0,10,1,1,8,F,arrest case no charge,0
5194,Male,23,Less than 25,0,9,0,0,0,F,Burglary Unoccupied Dwelling,1
5236,Male,38,25 - 45,0,1,0,0,2,F,Poss Contr Subst W/o Prescript,0
5243,Female,47,25 - 45,0,1,0,0,0,M,Possession of Cocaine,0
5251,Male,23,25 - 45,1,9,0,0,4,M,Battery,0
5251,Male,25,25 - 45,0,4,0,0,0,F,Battery,0
5251,Male,19,Less than 25,0,3,0,0,1,F,Grand Theft in the 3rd Degree,0
5251,Male,28,25 - 45,0,2,0,0,0,M,Battery,0
5251,Female,31,25 - 45,0,1,0,0,1,F,arrest case no charge,0
5260,Male,49,Greater than 45,0,3,0,0,3,M,Viol Injunction Protect Dom Vi,0
5260,Male,25,25 - 45,0,3,0,0,0,M,Battery,0
5211,Male,44,25 - 45,0,-1,0,0,0,M,Battery,1
5260,Female,42,Less than 25,0,1,0,0,2,F,Battery,0
5261,Male,21,Less than 25,0,7,0,0,2,M,Resist/Obstruct W/O Violence,0
5272,Male,44,Greater than 45,0,3,0,0,2,F,Possession of Cocaine,0
5272,Male,28,25 - 45,0,4,0,0,0,M,Battery,0
5272,Male,37,25 - 45,0,1,0,0,0,F,Aggravated Assault W/Dead Weap,0
5272,Male,26,25 - 45,0,10,0,0,5,F,arrest case no charge,0
5272,Male,42,Greater than 45,0,1,0,0,1,F,Aggrav Battery w/Deadly Weapon,0
5290,Male,21,Less than 25,0,3,0,0,0,M,Battery,0
5290,Male,29,25 - 45,0,2,0,0,0,M,Resist Officer w/Violence,0
5290,Male,58,25 - 45,0,1,0,0,0,M,Battery,0
5290,Male,29,25 - 45,0,7,0,0,11,F,Driving While License Revoked,0
5290,Male,39,25 - 45,0,4,0,0,7,F,arrest case no charge,0
5308,Male,25,25 - 45,0,4,1,0,9,M,Driving License Suspended,0
5308,Male,32,25 - 45,0,4,0,0,4,F,Possession of Cocaine,0
5308,Male,32,25 - 45,0,2,0,0,8,M,arrest case no charge,0
5308,Female,23,25 - 45,0,4,0,0,0,M,Prostitution/Lewd Act Assignation,0
5308,Male,30,25 - 45,0,2,0,0,4,F,arrest case no charge,0
5322,Male,34,25 - 45,0,1,0,0,0,M,Battery,0
5243,Male,52,Greater than 45,0,2,0,0,5,M,Aggrav Battery w/Deadly Weapon,0
5322,Male,44,Greater than 45,0,1,0,0,0,F,Carrying Concealed Firearm,0
5322,Male,33,25 - 45,0,1,0,0,4,F,Aggravated Battery / Pregnant,0
5252,Male,58,Greater than 45,0,-1,0,0,1,F,Aggravated Assault W/Dead Weap,1
5323,Male,25,25 - 45,0,1,0,0,0,M,Battery,0
5334,Male,34,25 - 45,0,3,0,0,5,F,Burglary Unoccupied Dwelling,0
5334,Male,22,Less than 25,0,3,0,0,0,F,Battery on Law Enforc Officer,0
5334,Male,34,25 - 45,1,7,0,0,8,M,Disorderly Conduct,0
5334,Male,46,Greater than 45,0,2,0,0,7,F,Resist Officer w/Violence,0
5334,Male,41,Greater than 45,0,4,0,0,3,M,Petit Theft,0
5347,Male,29,25 - 45,0,1,0,0,0,F,Burglary Dwelling Occupied,0
5347,Male,30,25 - 45,0,7,1,0,25,M,Battery,0
5347,Male,37,25 - 45,0,6,0,0,5,F,Felony Battery w/Prior Convict,0
5347,Male,19,Less than 25,0,4,0,1,0,M,Possess Cannabis/20 Grams Or Less,0
5347,Male,49,Greater than 45,0,1,0,0,2,F,Aggrav Battery w/Deadly Weapon,0
5364,Male,46,25 - 45,0,2,0,0,8,F,arrest case no charge,0
5364,Male,25,25 - 45,0,2,0,0,1,M,Battery,0
5364,Female,25,25 - 45,0,4,0,0,0,M,Battery,0
5364,Male,49,Greater than 45,0,1,0,0,0,F,Battery,0
5364,Male,39,Greater than 45,0,1,0,0,0,M,Possession of Cocaine,0
5373,Male,21,Less than 25,0,2,0,0,1,M,Battery,0
5373,Male,26,25 - 45,0,2,0,0,0,F,Grand Theft in the 3rd Degree,0
5373,Male,19,Less than 25,0,3,0,0,0,F,arrest case no charge,0
5373,Male,60,Greater than 45,0,6,0,0,3,F,arrest case no charge,0
5373,Male,25,25 - 45,0,8,1,0,11,F,Felony Battery w/Prior Convict,0
5382,Male,34,25 - 45,0,1,0,0,4,M,Susp Drivers Lic 1st Offense,0
5382,Male,27,25 - 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
5272,Female,19,Less than 25,0,9,0,0,1,F,Burglary Unoccupied Dwelling,0
5382,Female,33,25 - 45,0,1,0,0,1,F,Possession Of Methamphetamine,0
5287,Male,34,25 - 45,0,-1,0,0,0,M,Battery,1
5383,Male,19,Less than 25,0,8,0,1,1,F,Battery,0
5394,Male,34,25 - 45,0,4,0,0,3,F,arrest case no charge,0
5394,Male,41,Greater than 45,0,4,0,0,1,M,Battery,0
5394,Male,49,25 - 45,0,2,0,0,3,F,Battery on a Person Over 65,0
5394,Male,21,Less than 25,0,8,0,0,0,M,Driving Under The Influence,0
5394,Male,50,Greater than 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
5404,Male,23,25 - 45,0,7,1,0,9,F,arrest case no charge,0
5308,Female,23,25 - 45,0,10,0,0,2,F,Assault,0
5405,Female,32,25 - 45,0,4,0,0,2,M,Viol Prot Injunc Repeat Viol,0
5405,Male,36,25 - 45,0,4,0,0,5,M,Driving License Suspended,0
5405,Male,28,25 - 45,0,3,0,0,2,F,Assault,0
5405,Male,34,25 - 45,0,1,0,0,0,F,arrest case no charge,0
5322,Male,21,Less than 25,0,6,0,0,1,F,arrest case no charge,0
5418,Male,28,25 - 45,0,4,0,0,2,M,Susp Drivers Lic 1st Offense,0
5418,Male,33,25 - 45,0,1,0,0,0,M,Battery,0
5418,Male,25,25 - 45,0,2,0,0,0,F,Resist Officer w/Violence,0
5418,Male,52,Greater than 45,0,1,0,0,2,F,Possession Of Methamphetamine,0
5418,Male,34,25 - 45,0,10,0,0,20,F,Possession of Hydrocodone,0
5439,Female,38,25 - 45,0,3,0,0,2,F,Possession of Cocaine,0
5334,Female,43,25 - 45,0,1,0,0,3,M,Viol Injunct Domestic Violence,0
5441,Female,48,25 - 45,0,2,0,0,1,M,Driving Under The Influence,0
5346,Male,36,25 - 45,0,3,0,0,3,M,Viol Injunct Domestic Violence,0
5441,Male,49,25 - 45,0,4,0,0,0,F,Tresspass in Structure or Conveyance,0
5441,Male,23,25 - 45,1,9,0,0,2,F,Possession of Cocaine,0
5363,Male,34,25 - 45,0,10,2,0,9,M,Susp Drivers Lic 1st Offense,0
5443,Male,42,Greater than 45,0,6,0,0,4,F,"Poss3,4 Methylenedioxymethcath",0
5372,Male,34,25 - 45,0,10,0,0,21,M,Possession of Cannabis,1
5449,Male,25,25 - 45,0,2,0,0,0,F,Battery,0
5449,Male,29,25 - 45,0,3,0,0,1,F,Burglary Structure Unoccup,0
5449,Female,28,25 - 45,0,1,0,0,2,F,Grand Theft (Motor Vehicle),0
5449,Male,29,25 - 45,0,2,0,1,4,F,Resist Officer w/Violence,0
5461,Male,42,25 - 45,0,1,0,0,0,M,Felony Battery (Dom Strang),0
5382,Male,25,25 - 45,0,9,2,0,9,F,arrest case no charge,0
5473,Male,31,25 - 45,0,2,0,0,1,F,Possession of Cocaine,0
5473,Male,20,Less than 25,0,2,0,0,0,F,Att Burgl Unoccupied Dwel,0
5473,Male,25,25 - 45,0,4,0,0,4,F,Pos Cannabis W/Intent Sel/Del,0
5473,Male,24,25 - 45,0,2,0,0,0,M,Operating W/O Valid License,0
5483,Male,30,25 - 45,0,2,0,0,0,F,Possession of Oxycodone,0
5483,Male,20,Less than 25,0,9,0,0,3,F,Agg Assault W/int Com Fel Dome,0
5483,Male,39,25 - 45,0,2,0,0,5,F,arrest case no charge,0
5483,Male,50,Greater than 45,0,2,0,0,1,F,Aggravated Assault w/Firearm,0
5483,Male,30,25 - 45,0,3,0,0,0,F,Possession of Cannabis,0
5495,Male,18,Less than 25,0,4,0,0,0,F,Possession of Cocaine,0
5495,Male,31,25 - 45,0,9,0,0,2,F,Possession Of Heroin,0
5495,Male,53,Greater than 45,0,3,0,0,13,F,Possession Of Heroin,0
5495,Female,20,Less than 25,0,4,0,0,2,F,Agg Battery Grt/Bod/Harm,0
5495,Male,38,25 - 45,0,1,0,0,0,M,Battery,0
5507,Male,65,Greater than 45,0,4,0,0,7,F,Robbery Sudd Snatch No Weapon,0
5507,Male,53,Less than 25,0,1,0,0,0,F,arrest case no charge,0
5507,Male,38,25 - 45,0,2,0,0,2,M,Driving License Suspended,0
5507,Male,27,25 - 45,0,4,0,0,1,M,Battery,0
5507,Female,38,25 - 45,0,6,0,0,0,M,Battery,0
5514,Male,42,Greater than 45,0,1,0,0,1,M,Battery,0
5514,Male,48,Greater than 45,0,1,0,0,0,M,Battery,0
5514,Male,39,25 - 45,0,1,0,0,1,M,Battery,0
5514,Male,32,25 - 45,0,4,0,0,0,F,Driving While License Revoked,0
5520,Male,28,25 - 45,0,1,0,0,1,M,Aggravated Assault W/Dead Weap,0
5520,Male,35,25 - 45,0,1,0,0,0,M,Battery,0
5520,Male,44,Greater than 45,0,1,0,0,1,F,arrest case no charge,0
5520,Female,24,25 - 45,0,6,0,0,1,M,arrest case no charge,0
5520,Male,36,25 - 45,0,4,0,0,7,F,arrest case no charge,0
5534,Female,25,25 - 45,0,6,0,0,0,F,Possession of Cocaine,0
5534,Male,27,25 - 45,0,1,0,0,1,F,Possession Of Methamphetamine,0
5534,Male,31,25 - 45,0,2,0,0,5,M,Reckless Driving,0
5534,Male,39,25 - 45,0,9,0,0,1,F,arrest case no charge,0
5534,Female,27,25 - 45,0,2,0,0,0,M,Battery,0
5402,Male,45,Greater than 45,0,2,0,0,3,M,Battery,1
5550,Male,22,Less than 25,0,4,0,0,2,F,arrest case no charge,0
5551,Male,49,Greater than 45,0,1,0,0,0,M,Battery,0
5410,Male,24,Less than 25,0,10,3,0,14,F,Grand Theft (Motor Vehicle),1
5551,Male,34,25 - 45,0,6,0,0,11,F,Felony Batt(Great Bodily Harm),0
5551,Male,20,Less than 25,0,3,0,0,0,F,Agg Battery Grt/Bod/Harm,0
5551,Male,25,25 - 45,0,8,0,0,5,M,arrest case no charge,0
5561,Male,23,25 - 45,0,3,0,0,1,F,Battery,0
5561,Male,47,Greater than 45,0,1,0,0,1,F,Driving While License Revoked,0
5561,Male,27,25 - 45,0,1,0,0,0,F,Battery,0
5427,Male,33,25 - 45,0,6,0,0,0,F,Battery,0
5443,Male,35,25 - 45,0,3,0,0,5,F,arrest case no charge,1
5563,Male,30,25 - 45,0,2,0,0,0,F,Neglect Child / No Bodily Harm,0
5563,Male,57,Greater than 45,0,10,0,0,11,F,Possession of Cocaine,0
5572,Male,52,25 - 45,0,1,0,0,1,M,Battery,0
5572,Female,33,25 - 45,0,4,0,0,4,M,arrest case no charge,0
5572,Female,30,25 - 45,0,7,0,0,1,F,arrest case no charge,0
5451,Male,26,25 - 45,0,8,0,0,11,F,Possession of Cocaine,0
5473,Male,24,25 - 45,0,10,0,3,3,F,Aggravated Assault W/Dead Weap,1
5573,Male,38,25 - 45,0,9,0,0,5,F,Burglary Conveyance Unoccup,0
5484,Male,37,25 - 45,0,7,0,0,11,M,Battery,0
5590,Male,47,Less than 25,0,7,0,0,13,F,Poss of Cocaine W/I/D/S 1000FT Park,0
5590,Male,38,25 - 45,0,1,0,0,4,F,arrest case no charge,0
5590,Female,27,25 - 45,0,3,0,0,1,M,arrest case no charge,0
5496,Male,37,25 - 45,0,3,0,0,4,M,Aggravated Battery / Pregnant,1
5590,Male,23,25 - 45,0,6,0,0,0,F,Possession Of Heroin,0
5593,Male,24,25 - 45,0,4,0,0,1,F,arrest case no charge,0
5604,Female,25,25 - 45,0,6,0,0,0,M,Possession of Cannabis,0
5604,Male,51,Less than 25,0,1,0,0,1,F,arrest case no charge,0
5604,Male,30,25 - 45,0,4,0,0,8,F,Aggravated Assault W/Dead Weap,0
5604,Male,34,25 - 45,0,1,0,0,0,F,arrest case no charge,0
5604,Male,34,25 - 45,0,3,0,0,2,F,Possession Of Heroin,0
5617,Male,50,Greater than 45,0,4,0,0,9,F,Grand Theft (Motor Vehicle),0
5511,Male,33,25 - 45,0,8,0,0,2,F,Aggrav Battery w/Deadly Weapon,0
5618,Male,51,Greater than 45,0,1,0,0,1,M,Battery,0
5618,Male,45,Greater than 45,0,1,0,0,1,M,Battery,0
5618,Male,47,Greater than 45,0,4,0,0,2,F,arrest case no charge,0
5518,Male,35,25 - 45,0,8,0,0,6,F,Uttering a Forged Instrument,1
5621,Male,34,25 - 45,0,1,0,0,1,F,arrest case no charge,0
5633,Male,32,25 - 45,0,9,0,0,1,M,Driving License Suspended,0
5633,Male,33,25 - 45,0,2,0,0,0,M,Grand Theft in the 3rd Degree,0
5633,Male,34,25 - 45,0,1,0,0,0,F,arrest case no charge,0
5633,Female,46,Greater than 45,0,1,0,0,3,F,Lve/Scen/Acc/Veh/Prop/Damage,0
5646,Male,53,25 - 45,0,1,0,0,1,M,Battery,0
5646,Male,33,25 - 45,0,1,0,0,2,F,Aggravated Battery / Pregnant,0
5528,Male,44,25 - 45,0,-1,0,0,0,M,Battery,0
5542,Female,23,Less than 25,0,6,0,0,6,F,Possession of Cocaine,1
5649,Female,25,25 - 45,0,3,0,0,2,F,arrest case no charge,0
5649,Male,25,25 - 45,0,4,0,0,5,F,Possession of Cocaine,0
5649,Male,34,25 - 45,0,4,0,0,12,F,arrest case no charge,0
5657,Male,37,25 - 45,0,4,0,0,0,F,Felony Battery (Dom Strang),0
5659,Male,23,25 - 45,0,3,0,0,0,M,Battery,0
5551,Male,32,25 - 45,0,9,0,0,7,F,Grand Theft (Motor Vehicle),0
5659,Female,31,25 - 45,0,4,0,0,1,M,Battery,0
5659,Male,33,25 - 45,0,4,0,0,0,F,Burglary Conveyance Unoccup,0
5659,Female,30,25 - 45,0,2,0,0,2,F,Failure To Return Hired Vehicle,0
5667,Male,45,Greater than 45,0,3,0,0,4,F,arrest case no charge,0
5668,Male,34,25 - 45,0,4,0,0,3,F,Aggravated Assault W/dead Weap,0
5561,Male,35,25 - 45,0,6,0,0,5,M,arrest case no charge,0
5668,Male,35,25 - 45,0,7,0,0,3,F,Felony Battery (Dom Strang),0
5668,Male,33,25 - 45,0,1,0,0,0,M,Battery,0
5572,Male,47,Greater than 45,0,2,0,0,5,M,Viol Injunct Domestic Violence,0
5672,Female,21,Less than 25,0,7,0,0,0,M,Grand Theft in the 3rd Degree,0
5583,Male,63,Greater than 45,0,3,0,0,10,F,arrest case no charge,0
5596,Male,38,25 - 45,0,9,1,0,16,F,Felony Battery (Dom Strang),1
5607,Male,31,25 - 45,0,8,0,0,4,F,Tampering With Physical Evidence,1
5686,Male,21,Less than 25,0,3,0,0,0,F,"Deliver 3,4 Methylenediox",0
5686,Male,34,25 - 45,0,4,0,0,1,M,Battery,0
5686,Female,41,Greater than 45,0,1,0,0,0,M,Battery,0
5686,Male,20,Less than 25,0,4,0,0,1,F,Grand Theft (Motor Vehicle),0
5686,Male,24,25 - 45,0,3,0,0,1,M,Viol Injunct Domestic Violence,0
5697,Female,57,25 - 45,0,1,0,0,0,M,Battery,0
5697,Female,20,Less than 25,0,3,0,0,0,M,Battery,0
5697,Male,30,25 - 45,0,1,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0
5697,Female,34,25 - 45,0,1,0,0,0,F,Felony Driving While Lic Suspd,0
5716,Male,43,Less than 25,0,1,0,0,0,F,Resist Officer w/Violence,0
5716,Male,49,25 - 45,0,4,0,0,7,F,Grand Theft (Motor Vehicle),0
5716,Male,30,25 - 45,0,1,0,0,5,F,Agg Assault W/int Com Fel Dome,0
5716,Male,19,Less than 25,0,7,1,2,1,F,Carrying Concealed Firearm,0
