id,sex,age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,is_violent_recid
4848,Male,26,25 - 45,0,6,1,0,4,F,Possession of Cocaine,0
4872,Female,30,25 - 45,0,2,0,0,0,M,Battery,0
4872,Male,21,Less than 25,0,2,0,0,1,M,Criminal Mischief Damage <$200,0
4872,Male,24,25 - 45,0,3,0,0,3,F,Grand Theft in the 3rd Degree,0
4872,Male,42,25 - 45,0,1,0,0,5,F,arrest case no charge,0
4872,Male,27,25 - 45,0,6,0,0,0,F,Deliver Cocaine,0
4888,Male,27,25 - 45,0,1,0,0,0,M,Viol Injunct Domestic Violence,0
4888,Female,28,25 - 45,0,2,0,0,3,F,arrest case no charge,0
4780,Male,29,25 - 45,0,4,0,0,6,F,Possession of Hydromorphone,0
4888,Male,50,25 - 45,0,3,0,0,3,F,arrest case no charge,0
4796,Male,24,Less than 25,0,1,0,0,1,M,Battery,0
4888,Female,24,25 - 45,0,4,0,0,1,F,Battery on Law Enforc Officer,0
4888,Male,29,25 - 45,0,10,0,0,0,F,Burglary Conveyance Unoccup,0
4900,Male,30,25 - 45,0,1,0,0,0,M,Battery,0
4900,Female,34,25 - 45,0,1,0,0,0,F,arrest case no charge,0
4900,Male,45,25 - 45,0,2,0,0,3,M,Battery,0
4900,Male,38,Greater than 45,0,3,0,0,0,M,Battery,0
4811,Male,24,Less than 25,0,9,0,1,9,M,arrest case no charge,0
4912,Male,22,25 - 45,0,2,0,0,0,M,Battery,0
4912,Male,21,Less than 25,0,9,0,0,0,F,Poss Contr Subst W/o Prescript,0
4912,Male,20,Less than 25,0,8,0,0,6,M,Possess Cannabis/20 Grams Or Less,0
4828,Male,23,Less than 25,0,8,1,0,7,F,Carrying Concealed Firearm,0
4912,Female,40,25 - 45,0,1,0,0,2,F,arrest case no charge,0
4912,Male,41,Greater than 45,0,1,0,0,0,M,arrest case no charge,0
4926,Male,30,25 - 45,0,2,0,0,0,M,Battery,0
4926,Male,52,25 - 45,0,1,0,0,0,F,Crim Use of Personal ID Info,0
4926,Male,44,Greater than 45,0,3,0,0,18,F,arrest case no charge,0
4926,Male,22,25 - 45,0,3,0,0,1,F,Possession of Cocaine,0
4837,Male,49,Greater than 45,0,7,0,0,1,M,Failure To Return Hired Vehicle,0
4848,Male,50,Greater than 45,0,-1,0,0,0,F,Felony Battery (Dom Strang),0
4926,Male,32,25 - 45,0,8,0,0,14,F,Driving While License Revoked,0
4938,Male,23,25 - 45,0,2,0,0,0,M,Battery,0
4872,Male,28,25 - 45,0,10,2,0,21,F,Driving While License Revoked,0
4938,Male,41,Greater than 45,0,2,0,0,4,F,Battery,0
4938,Male,22,25 - 45,0,4,0,0,1,F,Burglary Unoccupied Dwelling,0
4888,Male,20,Less than 25,0,8,1,0,1,F,Grand Theft (Motor Vehicle),0
4938,Male,23,25 - 45,0,1,0,0,1,M,Reckless Driving,0
4938,Male,25,25 - 45,0,4,0,0,1,F,Possession Of Heroin,0
4950,Male,39,Less than 25,0,4,0,0,4,F,arrest case no charge,0
4950,Male,21,Less than 25,0,4,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0
4950,Male,43,25 - 45,0,1,0,0,2,M,Battery,0
4950,Male,25,25 - 45,0,8,0,0,5,F,Possession of Cocaine,0
4900,Male,56,Greater than 45,0,1,0,0,10,M,Battery,0
4968,Male,27,25 - 45,0,2,0,0,1,M,Operating W/O Valid License,0
4968,Male,41,Greater than 45,0,1,0,0,0,M,Viol Injunct Domestic Violence,0
4968,Male,57,Less than 25,0,2,0,0,1,F,arrest case no charge,0
4968,Male,21,Less than 25,0,4,0,0,1,M,Battery,0
4968,Male,28,25 - 45,0,2,0,0,1,F,arrest case no charge,0
4980,Male,47,Greater than 45,0,1,0,0,4,F,Possession Of Alprazolam,0
4980,Male,22,25 - 45,0,3,0,0,1,F,arrest case no charge,0
4980,Male,25,25 - 45,0,3,0,0,1,M,Battery,0
4980,Male,33,25 - 45,0,1,0,0,2,M,Battery,0
4980,Male,44,Greater than 45,0,4,0,0,3,F,Driving While License Revoked,0
4998,Male,45,Greater than 45,0,-1,0,0,3,F,Possession of Cocaine,0
4998,Male,24,25 - 45,0,1,0,0,1,F,Manufacture Cannabis,0
4998,Male,29,25 - 45,0,2,0,0,1,F,arrest case no charge,0
4998,Male,25,25 - 45,0,2,0,0,0,M,Battery,0
4912,Male,38,25 - 45,0,9,0,0,19,F,arrest case no charge,0
4998,Male,25,25 - 45,0,1,0,0,0,M,False Ownership Info/Pawn Item,0
5033,Male,35,25 - 45,0,7,0,0,0,F,Grand Theft in the 3rd Degree,0
5033,Male,50,Less than 25,0,4,0,0,8,F,Possession of Cocaine,0
4926,Male,21,Less than 25,0,3,0,0,1,M,Battery,0
5033,Male,26,25 - 45,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0
5033,Male,37,25 - 45,0,4,0,0,4,F,Tamper With Witness/Victim/CI,0
5033,Female,21,Less than 25,0,9,0,1,2,F,Burglary Conveyance Unoccup,0
4938,Male,45,Greater than 45,0,7,0,0,13,M,Grand Theft in the 3rd Degree,0
4950,Male,23,Less than 25,0,9,0,1,0,F,False Imprisonment,0
5046,Male,34,25 - 45,0,10,0,0,5,F,Grand Theft in the 3rd Degree,0
5046,Male,20,Less than 25,0,7,0,0,0,F,Felony Petit Theft,0
5046,Male,33,25 - 45,0,2,0,0,3,F,arrest case no charge,0
5046,Female,23,25 - 45,0,2,0,0,0,M,Possession Burglary Tools,0
5052,Male,19,Less than 25,0,4,0,0,0,M,Battery,0
5052,Male,26,25 - 45,0,3,1,1,3,F,Battery,0
5052,Male,38,25 - 45,0,4,0,0,0,F,Grand Theft (Motor Vehicle),0
5052,Male,20,Less than 25,0,4,0,0,0,M,Battery,0
5052,Male,42,25 - 45,0,1,0,0,1,F,Felony Driving While Lic Suspd,0
4968,Male,28,25 - 45,0,1,0,0,2,F,arrest case no charge,0
5071,Male,36,25 - 45,0,4,0,0,2,M,Battery,0
4980,Male,23,Greater than 45,0,6,2,0,7,F,Battery,0
4998,Female,24,25 - 45,0,6,0,0,2,F,Felony Driving While Lic Suspd,0
5071,Male,27,25 - 45,0,7,0,0,0,F,Possession of Cocaine,0
5071,Male,22,25 - 45,0,2,0,0,1,F,arrest case no charge,0
5071,Male,47,25 - 45,0,2,0,0,12,F,arrest case no charge,0
5033,Male,26,25 - 45,0,10,3,0,24,M,Resist/Obstruct W/O Violence,0
5071,Male,24,25 - 45,0,7,0,0,1,F,arrest case no charge,0
5094,Male,23,25 - 45,0,2,0,0,3,M,Viol Prot Injunc Repeat Viol,0
5094,Male,24,25 - 45,0,4,0,0,0,M,Battery,0
5046,Male,46,Greater than 45,0,-1,0,0,0,F,Battery,0
5052,Female,38,25 - 45,0,6,0,0,1,M,Battery,0
5094,Female,21,Less than 25,0,4,0,0,0,M,Exposes Culpable Negligence,0
5094,Female,33,25 - 45,0,4,0,0,0,M,Viol Prot Injunc Repeat Viol,0
5094,Male,41,Less than 25,0,3,0,0,6,F,arrest case no charge,0
5111,Male,26,25 - 45,0,9,0,0,7,F,Agg Assault W/int Com Fel Dome,0
5071,Male,27,25 - 45,0,10,0,0,8,F,arrest case no charge,0
5111,Male,47,Greater than 45,0,1,0,0,0,M,Battery,0
5111,Male,22,25 - 45,0,3,0,0,1,F,Aggravated Battery / Pregnant,0
5094,Male,40,25 - 45,0,7,0,0,5,F,arrest case no charge,0
5111,Male,33,25 - 45,0,7,0,0,9,M,Aggravated Battery,0
5111,Female,48,Greater than 45,0,1,0,0,0,F,Resist/Obstruct W/O Violence,0
5111,Male,22,25 - 45,0,2,0,0,0,F,Battery,0
5123,Male,31,25 - 45,0,2,0,0,3,F,arrest case no charge,0
5123,Male,37,25 - 45,0,4,0,0,7,F,arrest case no charge,0
5123,Female,22,25 - 45,0,4,0,0,0,M,Possession of Oxycodone,0
5123,Male,33,25 - 45,0,2,0,0,1,M,Battery,0
5123,Male,34,25 - 45,0,1,0,0,1,F,Grand Theft in the 3rd Degree,0
5143,Male,30,25 - 45,0,7,0,0,2,M,Possess Cannabis/20 Grams Or Less,0
5143,Female,42,Greater than 45,0,3,0,0,4,F,Aggrav Battery w/Deadly Weapon,0
5143,Female,20,Less than 25,0,6,0,0,1,M,Battery,0
5143,Male,33,25 - 45,0,1,0,0,1,F,Battery,0
5143,Female,46,Less than 25,0,2,0,0,2,F,arrest case no charge,0
5143,Male,28,25 - 45,0,10,0,0,18,F,Felony Battery (Dom Strang),0
5161,Male,42,Greater than 45,0,1,0,0,1,M,arrest case no charge,0
5161,Male,31,25 - 45,0,7,0,0,11,F,Susp Drivers Lic 1st Offense,0
5161,Male,23,25 - 45,0,9,0,0,2,F,arrest case no charge,0
5161,Female,35,25 - 45,0,3,0,0,0,F,Aggravated Battery,0
5161,Male,34,25 - 45,1,9,0,0,9,F,arrest case no charge,0
5172,Male,25,25 - 45,0,8,0,1,8,M,Susp Drivers Lic 1st Offense,0
5172,Male,29,25 - 45,0,1,0,0,0,F,Deliver Cannabis,0
5172,Male,23,25 - 45,0,7,0,0,7,F,Poss Cocaine/Intent To Del/Sel,0
5172,Male,30,25 - 45,0,2,0,0,1,F,Pos Cannabis W/Intent Sel/Del,0
5172,Male,24,25 - 45,0,2,0,0,3,M,Susp Drivers Lic 1st Offense,0
5181,Female,27,25 - 45,0,4,0,0,3,F,arrest case no charge,0
5181,Female,28,25 - 45,0,2,0,0,0,M,Viol Injunct Domestic Violence,0
5181,Male,42,Greater than 45,0,1,0,0,1,F,Aggrav Battery w/Deadly Weapon,0
5181,Male,44,25 - 45,0,1,0,0,1,F,arrest case no charge,0
5181,Male,21,Less than 25,0,4,0,0,1,M,Battery,0
5186,Male,33,25 - 45,0,4,0,0,0,F,Aggrav Battery w/Deadly Weapon,0
5186,Male,46,Less than 25,0,8,0,0,11,F,arrest case no charge,0
5186,Male,61,25 - 45,0,2,0,0,13,F,Felony Driving While Lic Suspd,0
5186,Male,33,25 - 45,0,4,0,0,1,F,Possession of Cocaine,0
5161,Female,36,25 - 45,0,6,0,0,5,F,Grand Theft (Motor Vehicle),0
5198,Male,47,Greater than 45,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0
5198,Male,29,25 - 45,0,4,0,0,1,F,arrest case no charge,0
5172,Male,45,Greater than 45,0,2,0,0,0,M,Driving While License Revoked,0
5198,Male,24,25 - 45,0,4,0,0,0,F,Driving Under The Influence,0
5198,Female,27,25 - 45,0,8,2,0,10,F,Uttering a Forged Instrument,0
5198,Male,21,Less than 25,0,9,0,0,8,F,arrest case no charge,0
5213,Male,23,25 - 45,0,3,0,0,0,F,Possession of Cannabis,0
5213,Male,25,25 - 45,0,3,0,0,0,F,Battery on Law Enforc Officer,0
5213,Male,29,25 - 45,0,2,0,0,3,M,Driving License Suspended,0
5213,Male,25,25 - 45,0,2,0,0,0,F,Grand Theft in the 3rd Degree,0
5181,Male,37,25 - 45,0,-1,0,0,0,F,Felony Battery (Dom Strang),0
5213,Male,39,Greater than 45,0,3,0,0,2,F,Cruelty Toward Child,0
5236,Male,30,25 - 45,0,10,0,0,25,F,Grand Theft in the 3rd Degree,0
5236,Male,41,25 - 45,0,8,0,0,10,F,Deliver Cocaine,0
5236,Male,22,25 - 45,0,10,1,1,8,F,arrest case no charge,0
5186,Male,23,Less than 25,0,9,0,0,0,F,Burglary Unoccupied Dwelling,0
5236,Male,37,25 - 45,0,1,0,0,2,F,Poss Contr Subst W/o Prescript,0
5236,Male,45,Greater than 45,0,1,0,0,0,M,arrest case no charge,0
5251,Male,22,25 - 45,1,9,0,0,4,M,Battery,0
5251,Male,24,25 - 45,0,4,0,0,0,F,arrest case no charge,0
5251,Male,19,Less than 25,0,3,0,0,1,F,Grand Theft in the 3rd Degree,0
5251,Male,27,25 - 45,0,2,0,0,0,M,Battery,0
5251,Male,30,25 - 45,0,1,0,0,1,F,arrest case no charge,0
5260,Male,47,Greater than 45,0,3,0,0,3,F,Viol Injunction Protect Dom Vi,0
5260,Male,24,25 - 45,0,3,0,0,0,M,Battery,0
5198,Male,44,25 - 45,0,-1,0,0,0,M,Battery,0
5260,Male,41,Greater than 45,0,1,0,0,2,F,arrest case no charge,0
5260,Male,20,Less than 25,0,7,0,0,2,M,Resist/Obstruct W/O Violence,0
5272,Male,42,Greater than 45,0,3,0,0,2,F,Possession of Cocaine,0
5272,Male,27,25 - 45,0,4,0,0,0,F,Battery,0
5272,Male,36,25 - 45,0,1,0,0,0,F,Aggravated Assault W/Dead Weap,0
5272,Male,25,25 - 45,0,10,0,0,5,F,arrest case no charge,0
5272,Male,41,Greater than 45,0,1,0,0,1,F,Aggrav Battery w/Deadly Weapon,0
5290,Male,20,Less than 25,0,3,0,0,0,M,Battery,0
5290,Male,28,25 - 45,0,2,0,0,0,F,Resist Officer w/Violence,0
5290,Male,56,25 - 45,0,1,0,0,0,M,Battery,0
5290,Male,28,25 - 45,0,7,0,0,11,F,Driving While License Revoked,0
5290,Male,38,25 - 45,0,4,0,0,7,F,arrest case no charge,0
5308,Male,24,25 - 45,0,4,1,0,9,M,Driving License Suspended,0
5308,Male,31,25 - 45,0,4,0,0,4,F,Possession of Cocaine,0
5308,Male,31,25 - 45,0,2,0,0,8,M,arrest case no charge,0
5308,Female,22,25 - 45,0,4,0,0,0,M,Prostitution/Lewd Act Assignation,0
5308,Male,29,25 - 45,0,2,0,0,4,F,arrest case no charge,0
5322,Male,33,25 - 45,0,1,0,0,0,M,Battery,0
5213,Male,52,Greater than 45,0,2,0,0,5,F,Aggrav Battery w/Deadly Weapon,0
5322,Male,42,Greater than 45,0,1,0,0,0,F,Carrying Concealed Firearm,0
5322,Male,32,25 - 45,0,1,0,0,4,F,Aggravated Battery / Pregnant,0
5236,Male,58,Greater than 45,0,-1,0,0,1,F,Possession of Cocaine,0
5322,Male,24,25 - 45,0,1,0,0,0,F,Battery,0
5334,Male,33,25 - 45,0,3,0,0,5,F,Burglary Unoccupied Dwelling,0
5334,Male,21,Less than 25,0,3,0,0,0,F,Battery on Law Enforc Officer,0
5334,Male,33,25 - 45,1,7,0,0,8,M,Disorderly Conduct,0
5334,Male,44,Greater than 45,0,2,0,0,7,F,Resist Officer w/Violence,0
5334,Male,40,Greater than 45,0,4,0,0,3,M,Petit Theft,0
5347,Male,28,25 - 45,0,1,0,0,0,F,Burglary Dwelling Occupied,0
5347,Male,29,25 - 45,0,7,1,0,25,M,Battery,0
5347,Male,36,25 - 45,0,6,0,0,5,F,Felony Battery w/Prior Convict,0
5347,Male,19,Less than 25,0,4,0,1,0,M,Possess Cannabis/20 Grams Or Less,0
5347,Male,47,Greater than 45,0,1,0,0,2,F,arrest case no charge,0
5364,Male,44,25 - 45,0,2,0,0,8,F,arrest case no charge,0
5364,Male,24,25 - 45,0,2,0,0,1,M,Battery,0
5364,Female,24,25 - 45,0,4,0,0,0,M,Battery,0
5364,Male,47,Greater than 45,0,1,0,0,0,F,Felony Driving While Lic Suspd,0
5364,Male,38,Greater than 45,0,1,0,0,0,M,arrest case no charge,0
5373,Male,20,Less than 25,0,2,0,0,1,M,Battery,0
5373,Male,25,25 - 45,0,2,0,0,0,F,Driving Under The Influence,0
5373,Male,19,Less than 25,0,3,0,0,0,F,arrest case no charge,0
5373,Male,58,Greater than 45,0,6,0,0,3,F,arrest case no charge,0
5373,Male,24,25 - 45,0,8,1,0,11,F,Felony Battery w/Prior Convict,0
5382,Male,33,25 - 45,0,1,0,0,4,M,Susp Drivers Lic 1st Offense,0
5382,Male,26,25 - 45,0,1,0,0,0,F,Felony Battery (Dom Strang),0
5251,Female,19,Less than 25,0,9,0,0,1,F,Burglary Unoccupied Dwelling,0
5382,Female,32,25 - 45,0,1,0,0,1,F,Possession Of Methamphetamine,0
5260,Male,34,Greater than 45,0,-1,0,0,0,M,Battery,0
5382,Male,19,Less than 25,0,8,0,1,1,F,Resist Officer w/Violence,0
5394,Female,33,25 - 45,0,4,0,0,3,F,arrest case no charge,0
5394,Male,40,25 - 45,0,4,0,0,1,M,Battery,0
5394,Male,47,Greater than 45,0,2,0,0,3,F,Battery on a Person Over 65,0
5394,Male,20,Less than 25,0,8,0,0,0,M,Possession of Cocaine,0
5394,Male,48,Less than 25,0,1,0,0,0,F,Felony Battery (Dom Strang),0
5405,Male,22,25 - 45,0,7,1,0,9,F,arrest case no charge,0
5272,Female,23,Less than 25,0,10,0,0,2,F,Battery on Law Enforc Officer,0
5405,Female,31,25 - 45,0,4,0,0,2,M,Viol Prot Injunc Repeat Viol,0
5405,Male,35,25 - 45,0,4,0,0,5,M,Driving License Suspended,0
5405,Male,27,25 - 45,0,3,0,0,2,F,Possession of Cocaine,0
5405,Male,33,25 - 45,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0
5290,Male,21,Less than 25,0,6,0,0,1,F,arrest case no charge,0
5418,Male,27,25 - 45,0,4,0,0,2,M,Susp Drivers Lic 1st Offense,0
5418,Male,32,25 - 45,0,1,0,0,0,M,Battery,0
5418,Male,24,25 - 45,0,2,0,0,0,F,Grand Theft in the 3rd Degree,0
5418,Male,50,Greater than 45,0,1,0,0,2,F,Disorderly Conduct,0
5418,Male,33,25 - 45,0,10,0,0,20,F,Possession of Hydrocodone,0
5441,Male,37,25 - 45,0,3,0,0,2,F,Possession of Cocaine,0
5308,Female,43,25 - 45,0,1,0,0,3,M,Grand Theft (Motor Vehicle),0
5441,Female,46,Greater than 45,0,2,0,0,1,M,arrest case no charge,0
5322,Male,36,25 - 45,0,3,0,0,3,M,Burglary Unoccupied Dwelling,0
5441,Male,47,25 - 45,0,4,0,0,0,M,Tresspass in Structure or Conveyance,0
5441,Male,22,25 - 45,1,9,0,0,2,F,Possession of Cocaine,0
5334,Male,34,25 - 45,0,10,2,0,9,M,Susp Drivers Lic 1st Offense,0
5441,Male,41,25 - 45,0,6,0,0,4,F,Grand Theft in the 3rd Degree,0
5347,Male,34,25 - 45,0,10,0,0,21,M,Grand Theft in the 3rd Degree,0
5449,Male,24,25 - 45,0,2,0,0,0,F,arrest case no charge,0
5449,Male,28,25 - 45,0,3,0,0,1,F,Burglary Structure Unoccup,0
5449,Female,27,25 - 45,0,1,0,0,2,F,Grand Theft (Motor Vehicle),0
5449,Female,28,25 - 45,0,2,0,1,4,F,Resist Officer w/Violence,0
5473,Male,41,Greater than 45,0,1,0,0,0,M,Felony Battery (Dom Strang),0
5364,Male,25,25 - 45,0,9,2,0,9,F,arrest case no charge,0
5473,Male,30,25 - 45,0,2,0,0,1,F,Possession of Cocaine,0
5473,Male,20,Less than 25,0,2,0,0,0,F,Att Burgl Unoccupied Dwel,0
5473,Male,24,25 - 45,0,4,0,0,4,F,Aggrav Battery w/Deadly Weapon,0
5473,Male,23,25 - 45,0,2,0,0,0,M,Operating W/O Valid License,0
5483,Male,29,25 - 45,0,2,0,0,0,F,Possession of Oxycodone,0
5483,Male,20,Less than 25,0,9,0,0,3,F,Agg Assault W/int Com Fel Dome,0
5483,Male,38,25 - 45,0,2,0,0,5,F,arrest case no charge,0
5483,Male,48,25 - 45,0,2,0,0,1,F,Aggravated Assault w/Firearm,0
5483,Male,29,25 - 45,0,3,0,0,0,F,arrest case no charge,0
5495,Male,18,Less than 25,0,4,0,0,0,F,Possession of Cocaine,0
5495,Male,30,25 - 45,0,9,0,0,2,F,Battery,0
5495,Male,51,25 - 45,0,3,0,0,13,F,Agg Battery Grt/Bod/Harm,0
5495,Male,20,Less than 25,0,4,0,0,2,F,Resist/Obstruct W/O Violence,0
5495,Male,37,25 - 45,0,1,0,0,0,M,Battery,0
5507,Male,63,25 - 45,0,4,0,0,7,F,Robbery Sudd Snatch No Weapon,0
5507,Male,51,Greater than 45,0,1,0,0,0,F,Resist Officer w/Violence,0
5507,Male,37,25 - 45,0,2,0,0,2,M,Battery,0
5507,Male,26,25 - 45,0,4,0,0,1,M,Battery,0
5507,Female,37,25 - 45,0,6,0,0,0,M,Battery,0
5514,Male,41,Greater than 45,0,1,0,0,1,M,Battery,0
5514,Male,46,Greater than 45,0,1,0,0,0,M,Battery,0
5514,Male,38,25 - 45,0,1,0,0,1,M,Battery,0
5514,Male,31,25 - 45,0,4,0,0,0,F,Battery,0
5520,Male,27,25 - 45,0,1,0,0,1,M,Battery,0
5520,Male,34,25 - 45,0,1,0,0,0,M,Battery,0
5520,Male,42,Greater than 45,0,1,0,0,1,F,arrest case no charge,0
5520,Male,23,25 - 45,0,6,0,0,1,M,arrest case no charge,0
5520,Male,35,25 - 45,0,4,0,0,7,F,arrest case no charge,0
5534,Female,24,25 - 45,0,6,0,0,0,F,Possession of Cocaine,0
5534,Male,26,25 - 45,0,1,0,0,1,F,Grand Theft in the 3rd Degree,0
5534,Male,30,25 - 45,0,2,0,0,5,M,Reckless Driving,0
5534,Male,38,25 - 45,0,9,0,0,1,F,arrest case no charge,0
5534,Female,26,25 - 45,0,2,0,0,0,M,Battery,0
5373,Male,45,Greater than 45,0,2,0,0,3,M,Battery,0
5551,Female,21,Less than 25,0,4,0,0,2,F,Susp Drivers Lic 1st Offense,0
5551,Male,47,Less than 25,0,1,0,0,0,M,Battery,0
5382,Male,24,Less than 25,0,10,3,0,14,F,Grand Theft (Motor Vehicle),0
5551,Male,33,25 - 45,0,6,0,0,11,F,Felony Batt(Great Bodily Harm),0
5551,Male,20,Less than 25,0,3,0,0,0,F,Agg Battery Grt/Bod/Harm,0
5551,Male,24,25 - 45,0,8,0,0,5,M,arrest case no charge,0
5561,Male,22,25 - 45,0,3,0,0,1,M,Battery,0
5561,Male,45,25 - 45,0,1,0,0,1,F,Driving While License Revoked,0
5561,Male,26,25 - 45,0,1,0,0,0,F,Grand Theft in the 3rd Degree,0
5394,Male,33,25 - 45,0,6,0,0,0,F,Possession of Cocaine,0
5405,Male,35,25 - 45,0,3,0,0,5,F,Felony Petit Theft,0
5561,Female,29,25 - 45,0,2,0,0,0,F,Neglect Child / No Bodily Harm,0
5561,Male,55,Greater than 45,0,10,0,0,11,F,Possession of Cocaine,0
5572,Male,50,25 - 45,0,1,0,0,1,M,Battery,0
5572,Female,32,25 - 45,0,4,0,0,4,M,arrest case no charge,0
5572,Female,29,25 - 45,0,7,0,0,1,F,arrest case no charge,0
5418,Male,26,25 - 45,0,8,0,0,11,F,Possession of Cocaine,0
5441,Male,24,Less than 25,0,10,0,3,3,F,arrest case no charge,0
5572,Male,37,25 - 45,0,9,0,0,5,F,Battery,0
5449,Male,37,25 - 45,0,7,0,0,11,M,Battery,0
5590,Male,45,25 - 45,0,7,0,0,13,F,Poss of Cocaine W/I/D/S 1000FT Park,0
5590,Male,37,25 - 45,0,1,0,0,4,F,arrest case no charge,0
5590,Female,26,25 - 45,0,3,0,0,1,M,Aggravated Battery,0
5473,Male,37,25 - 45,0,3,0,0,4,M,Burglary Structure Unoccup,0
5590,Male,22,25 - 45,0,6,0,0,0,F,Possession Of Alprazolam,0
5590,Male,23,25 - 45,0,4,0,0,1,F,arrest case no charge,0
5604,Female,24,25 - 45,0,6,0,0,0,M,arrest case no charge,0
5604,Male,49,25 - 45,0,1,0,0,1,F,arrest case no charge,0
5604,Male,29,25 - 45,0,4,0,0,8,F,Aggravated Assault W/Dead Weap,0
5604,Male,33,25 - 45,0,1,0,0,0,F,arrest case no charge,0
5604,Male,33,25 - 45,0,3,0,0,2,F,Possession Of Heroin,0
5618,Male,48,Less than 25,0,4,0,0,9,F,Grand Theft (Motor Vehicle),0
5483,Male,33,25 - 45,0,8,0,0,2,F,Aggrav Battery w/Deadly Weapon,0
5618,Male,49,25 - 45,0,1,0,0,1,M,Battery,0
5618,Male,43,Greater than 45,0,1,0,0,1,M,Battery,0
5618,Male,45,Greater than 45,0,4,0,0,2,F,Grand Theft (Motor Vehicle),0
5495,Male,35,25 - 45,0,8,0,0,6,F,Uttering a Forged Instrument,0
5618,Male,33,25 - 45,0,1,0,0,1,F,arrest case no charge,0
5633,Male,31,25 - 45,0,9,0,0,1,M,Burglary Unoccupied Dwelling,0
5633,Male,32,25 - 45,0,2,0,0,0,M,Battery,0
5633,Male,33,25 - 45,0,1,0,0,0,F,Fleeing Or Attmp Eluding A Leo,0
5633,Female,44,Greater than 45,0,1,0,0,3,M,Burglary Structure Unoccup,0
5649,Male,51,Greater than 45,0,1,0,0,1,M,Battery,0
5649,Male,32,25 - 45,0,1,0,0,2,M,Aggravated Battery / Pregnant,0
5507,Male,44,25 - 45,0,-1,0,0,0,M,,0
5514,Male,23,Less than 25,0,6,0,0,6,F,Possession of Cocaine,0
5649,Female,24,25 - 45,0,3,0,0,2,F,arrest case no charge,0
5649,Male,24,25 - 45,0,4,0,0,5,F,Possession of Cocaine,0
5649,Male,33,25 - 45,0,4,0,0,12,F,Operating W/O Valid License,0
5659,Male,36,25 - 45,0,4,0,0,0,F,Felony Battery (Dom Strang),0
5659,Male,22,25 - 45,0,3,0,0,0,M,Battery,0
5520,Male,32,25 - 45,0,9,0,0,7,F,arrest case no charge,0
5659,Male,30,25 - 45,0,4,0,0,1,M,Battery,0
5659,Male,32,25 - 45,0,4,0,0,0,F,Burglary Conveyance Unoccup,0
5659,Female,29,25 - 45,0,2,0,0,2,F,Failure To Return Hired Vehicle,0
5668,Female,43,25 - 45,0,3,0,0,4,F,arrest case no charge,0
5668,Male,33,25 - 45,0,4,0,0,3,F,Battery,0
5534,Male,35,25 - 45,0,6,0,0,5,M,Battery,0
5668,Male,34,25 - 45,0,7,0,0,3,F,Felony Battery (Dom Strang),0
5668,Male,32,25 - 45,0,1,0,0,0,M,Battery,0
5551,Male,47,Greater than 45,0,2,0,0,5,M,Viol Injunct Domestic Violence,0
5668,Female,20,Less than 25,0,7,0,0,0,M,Grand Theft in the 3rd Degree,0
5561,Male,63,Greater than 45,0,3,0,0,10,F,Battery,0
5572,Male,38,25 - 45,0,9,1,0,16,F,arrest case no charge,0
5590,Male,31,25 - 45,0,8,0,0,4,F,Tampering With Physical Evidence,0
5686,Male,20,Less than 25,0,3,0,0,0,F,Viol Injunct Domestic Violence,0
5686,Male,33,25 - 45,0,4,0,0,1,M,Battery,0
5686,Female,40,Less than 25,0,1,0,0,0,M,Battery,0
5686,Male,20,Less than 25,0,4,0,0,1,F,Grand Theft (Motor Vehicle),0
5686,Male,23,25 - 45,0,3,0,0,1,M,Viol Injunct Domestic Violence,0
5697,Female,55,Greater than 45,0,1,0,0,0,M,Uttering a Forged Instrument,0
5697,Female,20,Less than 25,0,3,0,0,0,M,Battery,0
5697,Male,29,25 - 45,0,1,0,0,0,M,Grand Theft in the 3rd Degree,0
5697,Female,33,25 - 45,0,1,0,0,0,F,Felony Driving While Lic Suspd,0
5716,Male,42,25 - 45,0,1,0,0,0,F,Resist Officer w/Violence,0
5716,Male,47,Less than 25,0,4,0,0,7,F,Grand Theft (Motor Vehicle),0
5716,Male,29,25 - 45,0,1,0,0,5,F,Agg Assault W/int Com Fel Dome,0
5716,Male,19,Less than 25,0,7,1,2,1,F,Carrying Concealed Firearm,0
5716,Male,39,25 - 45,0,4,0,0,9,F,Pos Cannabis W/Intent Sel/Del,0
5604,Male,22,Less than 25,0,6,0,0,2,M,Battery,0
5728,Male,48,Greater than 45,0,4,0,0,1,M,Battery,0
5728,Male,34,25 - 45,0,4,0,0,20,F,Felony Battery,0
5728,Female,26,25 - 45,0,2,0,0,1,F,arrest case no charge,0
5618,Male,21,25 - 45,0,7,1,0,4,M,Battery,0
5633,Female,39,25 - 45,0,10,2,0,22,F,Possession of Cocaine,0
5728,Male,21,Less than 25,0,3,0,0,0,F,Aggravated Assault W/dead Weap,0
5728,Female,38,Greater than 45,0,1,0,0,0,M,Battery,0
5742,Male,43,Greater than 45,0,3,0,0,3,F,Battery,0
