age,education-num,capital-gain,capital-loss,hours-per-week,sex,income-per-year
21,9,0,1719,25,1,0
50,9,0,0,40,0,0
49,9,0,0,32,0,0
34,9,0,0,15,0,0
32,9,0,0,60,1,1
28,10,0,0,40,1,1
62,13,0,0,50,1,1
23,13,0,0,15,1,0
24,14,0,0,40,0,0
31,11,0,0,40,0,0
36,9,0,0,40,1,0
58,12,0,0,35,0,0
39,14,0,0,40,1,1
21,9,0,0,42,1,0
39,9,0,0,40,1,0
21,10,0,0,35,0,0
33,11,0,0,40,1,1
37,9,0,0,50,1,1
29,9,0,0,40,0,0
43,9,0,0,40,0,0
22,9,0,0,40,1,0
25,14,0,0,40,0,1
69,10,0,0,40,1,0
17,7,0,0,25,0,0
54,9,0,0,40,0,0
28,8,0,0,40,1,0
27,11,0,0,38,0,0
35,12,0,0,45,1,1
38,11,0,0,40,0,1
33,9,0,0,40,1,0
26,9,0,0,40,1,0
56,10,0,0,60,0,1
38,13,0,0,70,1,1
51,10,0,2057,60,0,0
26,10,0,0,50,0,0
33,13,0,0,55,1,1
44,4,0,0,50,1,0
36,5,0,0,40,0,0
42,10,0,0,40,1,0
44,12,0,0,40,1,0
44,13,15024,0,55,1,1
21,10,0,0,20,0,0
41,10,0,0,50,1,1
41,16,15024,0,50,1,1
62,11,7298,0,50,1,1
27,7,0,0,45,1,0
38,13,0,0,40,1,1
60,10,0,0,30,0,0
24,8,0,0,40,1,0
22,9,0,0,40,1,0
22,2,0,0,24,1,0
51,13,0,0,40,1,0
31,14,0,1977,48,1,1
42,15,0,0,55,1,1
49,9,7298,0,43,1,1
37,13,0,0,42,0,0
37,15,0,0,45,1,1
66,13,0,0,40,1,1
46,11,0,0,40,0,0
52,9,0,0,40,1,1
23,9,0,0,40,1,0
67,9,0,0,38,1,1
19,10,0,0,25,0,0
37,13,0,0,45,0,0
42,9,0,1977,60,1,1
39,10,0,0,40,1,0
54,9,0,1848,40,1,1
46,9,0,0,40,1,0
33,9,0,0,40,0,0
69,10,0,0,14,0,0
21,10,0,0,40,1,0
27,9,0,0,48,1,0
39,9,0,0,40,1,1
23,10,0,0,40,1,0
26,11,0,0,36,0,0
42,16,0,0,40,0,0
36,9,0,0,40,1,0
24,9,0,0,40,1,0
35,5,0,0,40,1,0
42,9,0,0,40,0,0
37,11,4386,0,44,1,1
41,16,0,0,50,1,1
27,11,0,0,40,0,0
42,15,99999,0,50,1,1
18,9,0,0,16,0,0
41,13,0,0,40,1,1
31,9,0,0,40,1,0
26,10,0,0,40,1,0
67,2,2062,0,34,0,0
37,10,0,0,60,1,1
51,9,0,0,40,1,0
26,10,0,0,40,1,0
40,12,7688,0,40,1,1
25,9,0,0,40,1,0
38,11,0,0,40,1,1
43,9,0,0,40,1,0
23,10,0,0,40,0,0
44,13,0,1902,50,1,1
60,14,0,0,25,0,0
38,14,0,1669,55,0,0
21,10,0,0,20,1,0
18,10,0,0,25,0,0
49,13,27828,0,60,0,1
43,3,0,0,40,0,0
36,9,0,0,25,1,1
31,9,5178,0,35,0,1
38,9,0,0,40,0,0
43,10,0,0,84,1,0
58,9,0,0,35,0,0
55,9,0,0,29,0,0
39,12,0,0,35,0,0
38,13,0,0,35,0,0
54,9,0,2001,35,1,0
57,15,0,0,40,1,0
35,12,0,0,52,1,0
44,15,0,0,60,1,1
36,9,0,0,40,1,0
58,9,0,0,40,1,0
39,10,0,2205,40,0,0
25,15,0,0,8,0,0
54,13,0,0,40,1,0
23,13,0,0,40,0,0
37,10,0,0,60,1,0
60,12,0,0,40,1,0
66,4,0,0,20,0,0
36,12,0,0,50,1,0
29,9,0,1564,50,1,1
29,13,2202,0,40,0,0
25,13,0,0,44,0,0
23,10,0,0,40,1,0
38,9,0,0,40,1,0
33,10,0,0,50,1,1
49,10,0,0,60,1,0
57,9,0,0,60,1,1
57,13,0,0,45,1,0
46,10,0,0,45,0,0
37,14,0,0,70,1,1
43,13,0,0,45,1,1
26,9,0,0,35,0,0
40,11,0,0,40,0,0
39,9,0,0,40,1,0
39,12,0,0,40,0,0
31,10,0,0,40,1,0
31,13,0,0,36,1,0
27,13,0,0,40,0,0
36,13,0,0,50,1,0
40,13,8614,0,40,0,1
57,9,0,0,40,1,0
24,9,0,0,35,0,0
30,10,0,0,45,1,0
28,8,0,0,50,1,0
22,13,0,0,40,1,0
31,4,0,0,50,1,0
33,9,0,0,44,1,1
20,10,0,0,15,1,0
25,8,0,0,60,1,0
49,10,0,0,40,1,0
21,9,0,0,35,0,0
45,13,0,0,45,1,1
36,9,0,0,45,1,1
41,3,0,0,32,0,0
23,13,0,1602,12,1,0
47,13,0,0,50,1,1
41,9,0,0,50,1,0
30,9,0,0,40,0,0
29,10,0,0,40,1,0
31,4,0,0,40,0,0
55,5,0,0,40,1,0
19,9,0,0,35,1,0
31,8,0,0,40,0,1
18,7,0,0,8,1,0
68,9,0,0,24,0,0
36,10,0,0,48,0,0
44,15,0,0,50,1,1
58,9,0,0,20,0,1
20,9,0,0,20,0,0
18,6,0,0,40,1,0
32,9,0,0,30,0,0
49,9,0,0,40,0,0
34,9,0,0,40,1,0
22,9,0,0,40,0,0
40,9,0,0,45,1,0
35,9,0,0,40,1,0
44,8,0,0,60,1,0
55,9,0,0,60,0,0
21,11,0,2603,40,1,0
54,10,0,0,40,0,0
39,10,2202,0,44,0,0
52,9,0,0,38,1,0
57,13,0,0,50,1,1
58,9,0,0,40,0,0
27,10,0,0,16,1,0
41,10,0,0,40,1,0
18,7,0,0,16,0,0
58,9,8614,0,52,1,1
50,3,0,0,37,1,0
31,10,0,0,40,1,0
32,6,0,0,40,1,0
37,10,0,0,45,1,0
26,13,0,0,20,1,0
33,11,0,0,50,1,0
35,9,0,0,40,0,0
44,13,0,0,45,0,0
26,13,0,0,40,1,0
48,9,0,0,40,1,0
40,13,0,0,40,1,0
62,6,0,0,35,1,0
37,15,0,0,45,1,1
18,7,0,0,18,1,0
48,9,0,0,38,0,0
45,14,0,0,50,1,0
35,10,0,0,45,1,0
35,9,0,0,40,1,0
34,9,0,0,51,1,0
29,9,0,0,40,0,0
19,10,0,0,30,1,0
53,10,0,0,60,1,0
49,10,0,0,40,1,0
71,9,0,0,16,0,0
38,4,0,0,36,1,0
39,14,0,0,45,1,0
23,13,0,0,40,0,0
29,13,0,0,50,1,1
52,3,0,0,40,1,0
41,10,0,0,40,0,1
20,10,0,0,35,1,0
30,10,0,0,45,1,0
56,6,0,0,36,0,0
26,9,0,0,40,0,0
36,9,0,0,40,0,0
26,13,0,0,42,0,0
58,12,0,1848,40,1,1
24,13,0,0,40,1,0
41,10,0,0,32,0,0
27,10,0,0,35,1,0
28,10,0,2339,40,1,0
57,9,0,0,40,1,0
21,10,0,0,20,0,0
50,9,0,0,40,1,0
27,9,0,0,40,1,0
58,13,0,0,60,0,0
27,13,0,0,50,1,0
36,9,0,0,17,0,0
68,13,20051,0,40,1,1
33,9,0,0,40,0,0
19,10,0,0,18,0,0
26,9,0,0,40,0,0
37,9,0,0,30,0,0
53,9,0,0,45,1,0
32,10,0,0,38,1,0
18,7,0,0,25,0,0
53,9,0,0,40,1,1
40,13,0,0,40,1,0
50,10,0,0,40,0,0
43,13,15024,0,50,0,1
60,13,0,0,46,1,1
28,9,0,0,40,0,0
34,9,0,1669,45,1,0
37,9,0,0,40,1,0
25,9,0,0,40,1,0
46,14,15024,0,65,1,1
21,7,0,1762,40,1,0
26,13,0,0,45,0,0
47,9,0,0,40,0,0
18,8,0,0,20,1,0
22,13,0,0,16,0,0
36,10,0,0,30,0,0
59,9,0,0,48,1,0
33,9,0,0,38,0,0
33,6,0,0,35,1,0
53,13,0,0,50,0,0
44,10,3411,0,40,1,0
55,9,0,0,50,1,0
56,9,0,0,50,1,0
54,10,0,0,35,0,0
51,9,0,0,40,1,0
31,10,2463,0,38,0,0
43,14,0,0,50,1,1
44,9,0,0,40,0,0
22,10,0,0,50,1,0
43,9,0,0,40,1,0
26,12,0,0,40,0,0
30,13,0,0,18,1,0
30,5,2580,0,40,1,0
46,9,0,0,15,1,0
27,13,0,0,50,1,0
26,9,0,0,50,1,0
36,13,8614,0,40,1,1
25,9,0,0,35,1,0
30,15,0,0,40,0,0
46,9,7298,0,40,1,1
47,10,0,0,48,0,1
66,13,5556,0,26,1,1
43,6,0,0,40,1,0
36,13,0,1848,55,1,1
44,10,0,0,15,0,0
42,16,0,0,50,1,0
39,13,0,1977,45,1,1
36,12,0,0,50,1,1
60,13,0,1977,45,1,1
37,10,0,0,50,1,1
26,13,0,0,20,1,0
24,13,0,0,30,0,0
45,14,0,0,35,0,0
54,10,0,0,48,1,1
22,10,0,0,30,0,0
63,14,0,0,48,1,0
22,9,0,0,43,1,0
27,10,0,0,25,1,0
33,5,0,0,33,1,0
64,13,0,0,30,0,0
50,12,0,0,50,1,1
44,11,0,0,40,0,0
31,9,0,0,50,1,0
44,9,0,0,40,0,0
53,6,0,0,35,1,0
33,9,0,0,40,0,0
34,8,0,0,40,1,0
27,9,0,0,70,1,0
80,9,0,0,20,1,0
31,12,0,0,32,0,0
40,9,0,0,40,1,1
53,13,0,0,40,1,0
58,9,0,0,44,1,0
38,10,0,0,40,1,1
33,15,0,0,40,1,1
48,13,0,0,60,1,1
23,10,0,0,40,0,0
31,9,0,0,50,1,0
52,14,0,0,70,1,0
24,9,0,0,40,1,0
45,5,0,0,40,1,0
36,9,0,0,40,0,1
52,3,0,0,40,0,0
54,9,0,0,40,1,0
39,15,0,0,55,1,1
40,13,0,0,50,1,1
28,9,0,0,50,1,0
23,10,0,0,40,0,0
36,4,0,0,40,1,0
22,10,0,0,15,0,0
55,14,0,0,50,1,0
71,9,0,0,17,1,0
47,16,0,0,60,1,1
17,6,0,0,12,1,0
31,13,0,0,50,0,1
46,10,3103,0,40,1,1
27,13,0,0,40,0,0
39,10,0,1902,50,1,1
40,9,0,0,48,0,0
30,9,0,1602,30,0,0
17,5,0,0,20,1,0
33,14,0,0,40,1,0
72,16,0,0,30,1,0
34,10,0,0,40,0,1
65,9,0,0,40,1,0
36,13,0,1887,50,1,1
32,9,0,0,40,1,0
26,10,0,0,40,1,0
22,9,0,0,40,1,0
47,15,99999,0,48,1,1
31,10,0,0,40,1,0
28,13,0,0,50,1,0
38,14,0,0,50,0,1
34,12,0,0,28,1,0
44,13,0,0,35,1,1
27,10,0,0,40,1,0
50,13,0,0,44,1,1
47,9,0,0,30,0,0
20,10,0,0,40,1,0
24,9,0,0,38,1,0
29,10,0,0,40,1,1
37,11,0,0,32,0,0
42,12,0,0,40,1,0
68,10,0,0,40,0,0
22,10,0,0,40,0,0
72,9,0,0,30,1,0
45,10,0,0,20,1,0
30,9,0,0,40,1,0
33,9,0,0,40,1,0
43,9,0,0,40,1,1
56,10,4416,0,60,1,0
25,11,0,0,40,1,0
41,9,0,0,40,0,0
25,13,0,0,37,0,0
31,12,0,0,40,1,1
36,9,0,0,38,1,0
37,13,0,0,40,1,1
58,9,0,0,20,1,0
26,13,0,0,40,0,0
55,10,0,0,50,1,1
46,10,0,0,48,1,1
44,13,0,1617,20,0,0
44,7,0,0,60,1,0
28,13,0,0,55,1,0
42,6,0,0,50,1,0
41,9,0,0,40,1,0
39,13,0,0,45,1,0
64,11,0,0,30,1,0
20,10,0,0,25,1,0
45,10,0,0,40,1,1
31,9,0,0,50,1,0
36,14,0,0,40,1,1
32,5,0,0,40,0,0
33,11,0,0,65,1,0
51,9,99999,0,35,0,1
36,9,0,0,40,1,0
40,9,0,0,40,1,0
44,11,7298,0,51,1,1
40,9,0,0,45,0,0
46,11,0,0,40,0,0
31,15,0,0,60,1,1
30,9,0,1980,40,0,0
26,9,0,0,40,1,0
25,13,0,0,40,1,0
35,12,0,0,40,1,0
29,15,0,0,50,1,0
39,12,0,0,40,1,0
44,10,0,0,40,1,0
37,9,0,0,60,1,1
79,11,0,0,20,1,1
36,13,0,0,45,1,1
44,10,0,0,60,1,1
23,9,0,1573,30,1,0
27,13,0,0,45,0,0
46,13,0,1902,40,1,1
58,9,0,0,40,1,0
36,12,0,0,48,1,0
36,9,0,1887,60,1,1
21,10,0,0,45,1,0
41,9,14344,0,40,0,1
49,9,0,0,40,1,0
34,13,0,0,40,0,1
29,9,0,0,35,1,0
63,13,0,0,50,1,1
29,13,0,0,40,0,0
65,10,0,0,40,1,0
26,13,0,0,25,0,0
42,16,0,0,40,1,1
44,10,0,0,37,0,0
41,9,0,0,25,1,0
22,12,0,0,35,0,0
18,7,0,0,40,1,0
33,6,0,0,40,1,0
46,13,0,0,38,1,1
49,7,0,0,40,0,0
41,9,0,0,40,0,0
52,10,0,0,40,0,0
40,10,0,0,40,1,0
53,10,0,0,40,0,0
45,9,0,0,50,1,0
30,6,0,0,40,1,0
56,9,0,0,40,1,0
24,9,0,0,40,1,0
71,4,0,0,50,1,0
20,9,0,0,30,0,0
26,13,0,0,50,1,0
34,9,0,0,65,1,0
49,9,0,653,60,0,0
48,16,0,1902,50,1,1
22,9,0,0,40,0,0
30,10,0,1617,40,1,0
51,9,0,0,40,1,0
46,10,0,0,40,0,0
32,9,0,0,45,1,0
42,15,15024,0,40,0,1
52,10,0,0,50,1,0
57,9,0,0,40,0,0
35,10,0,0,39,0,0
52,14,0,0,50,1,1
36,10,0,0,40,0,0
33,10,0,0,40,1,1
67,9,0,0,20,1,0
31,10,0,0,48,1,0
31,9,0,0,50,1,0
28,10,0,0,42,1,0
36,9,0,0,40,1,0
58,9,0,0,35,1,1
56,9,0,0,40,1,0
35,10,0,0,40,1,0
37,11,0,0,40,1,1
44,13,0,0,40,0,0
26,9,0,0,40,1,0
51,9,0,0,40,1,0
31,10,4386,0,50,1,1
30,10,0,0,40,0,0
20,10,0,0,40,0,0
21,10,0,0,40,0,0
37,13,0,0,50,1,1
53,11,4386,0,40,1,1
54,9,0,0,45,1,0
30,13,7298,0,50,1,1
43,9,0,0,40,0,0
48,11,0,0,40,0,0
42,13,0,0,48,1,0
62,9,0,0,40,1,0
31,9,0,0,40,1,0
22,9,0,0,60,1,0
45,13,0,0,32,1,0
34,10,0,0,45,1,0
64,9,0,0,20,1,0
42,13,0,0,65,1,0
60,9,0,0,70,1,0
44,9,0,0,58,1,0
53,15,0,0,38,1,1
37,11,15024,0,50,1,1
23,9,0,0,35,0,0
28,13,0,0,40,1,0
55,4,0,0,41,1,0
58,14,0,0,24,0,1
74,10,20051,0,25,1,1
27,9,0,0,40,1,0
37,9,0,0,40,0,0
44,6,0,0,70,1,0
23,12,0,0,40,1,0
41,13,0,0,40,1,0
45,10,0,0,55,1,1
29,9,0,0,40,1,0
33,13,0,0,45,1,1
61,14,7298,0,60,1,1
29,12,7688,0,45,0,1
22,10,0,0,38,1,0
28,5,0,0,40,1,0
30,13,0,0,40,0,0
20,10,0,0,20,1,0
45,9,0,0,50,1,1
42,12,0,0,40,0,0
34,9,0,0,40,1,0
31,13,0,0,60,1,1
23,13,0,0,40,0,0
50,9,0,0,50,1,0
40,6,0,0,40,1,1
57,9,0,0,45,0,0
35,10,3908,0,27,0,0
24,13,0,0,45,1,0
27,10,0,0,15,0,0
27,10,0,0,40,0,1
45,9,0,0,40,1,0
80,16,0,0,30,1,0
23,10,0,0,50,1,0
46,10,0,0,40,1,1
38,13,0,0,40,1,1
50,9,0,0,60,1,0
55,10,0,0,50,1,0
72,9,0,0,50,0,0
65,10,0,0,40,0,0
37,6,0,0,40,1,0
39,9,0,0,40,0,0
38,11,0,0,40,1,0
46,10,15024,0,50,1,1
50,9,0,0,65,1,1
54,12,0,0,40,1,1
40,14,0,0,50,1,1
30,4,2829,0,40,1,0
50,9,0,0,35,1,0
28,10,0,0,30,1,0
34,11,0,0,53,1,0
55,9,0,0,40,1,0
20,9,0,0,40,1,0
21,10,0,0,35,1,0
39,10,0,0,20,0,0
43,9,0,0,40,1,1
33,9,0,0,40,1,0
26,10,0,0,40,0,0
45,16,0,0,40,1,1
31,10,0,0,65,0,0
32,3,0,0,60,1,0
60,9,0,0,50,1,0
41,9,0,0,40,1,1
21,10,0,0,20,1,0
27,10,0,0,36,0,0
33,3,0,0,40,1,0
43,9,0,0,40,1,0
27,7,0,1902,40,1,1
18,6,0,0,40,1,0
48,10,0,0,40,1,1
37,4,0,0,50,1,0
58,9,0,0,40,1,0
57,8,7688,0,40,1,1
42,13,99999,0,40,0,1
24,9,0,0,40,1,0
26,13,0,0,15,1,0
43,9,5455,0,50,1,0
34,7,0,0,40,1,0
38,13,0,0,40,0,0
51,7,0,0,45,1,1
49,16,0,0,35,0,1
26,13,0,0,40,0,0
28,9,0,0,20,0,0
22,10,0,1902,37,1,0
26,9,0,0,40,1,0
45,5,0,1848,40,1,1
39,10,0,625,40,0,0
23,9,0,0,40,1,0
42,13,0,0,60,1,1
39,9,0,0,40,1,0
43,11,0,0,40,1,0
33,10,0,0,70,1,0
68,13,0,0,20,1,0
32,13,0,0,40,1,0
25,10,0,0,40,1,0
53,3,0,0,24,0,0
38,11,0,0,55,1,1
20,9,0,0,40,1,0
26,9,0,0,40,1,0
23,9,0,0,40,1,0
43,9,0,0,40,0,0
29,10,0,0,36,1,0
34,6,0,0,36,0,0
24,10,0,0,35,1,0
44,14,0,0,35,1,1
19,10,0,0,40,1,0
47,13,0,0,40,1,1
40,10,0,0,48,0,0
45,9,0,0,45,0,0
43,9,0,0,45,0,0
50,16,10520,0,50,1,1
29,13,0,0,40,1,0
47,13,0,0,50,1,0
24,9,0,0,35,1,0
21,9,0,0,40,0,0
30,9,0,1887,50,1,1
74,15,0,0,40,1,0
70,10,2653,0,70,1,0
27,11,0,0,40,1,0
32,13,0,0,46,0,0
30,7,0,0,50,1,0
29,11,0,0,56,1,0
18,7,0,1602,40,1,0
31,9,7298,0,40,1,1
39,10,0,0,70,1,0
21,10,0,0,30,0,0
31,9,0,0,38,1,0
33,10,0,0,40,1,0
39,15,0,0,70,1,1
29,9,0,0,40,1,0
34,10,0,1485,40,1,0
52,13,0,0,55,0,0
35,9,0,0,25,1,0
33,6,0,0,40,1,0
43,13,0,0,50,1,1
51,13,0,0,40,1,1
36,9,0,0,30,0,0
17,7,0,0,40,0,0
32,9,0,0,40,1,0
39,9,0,0,40,0,0
19,10,0,0,60,1,0
54,7,0,0,40,1,1
45,13,0,0,50,1,1
47,13,0,0,40,0,0
49,9,0,1672,98,1,0
32,9,0,0,40,0,0
28,9,0,0,50,1,0
39,13,0,0,40,1,0
27,9,0,0,50,1,0
42,14,0,0,38,0,1
24,13,0,0,44,1,0
45,13,0,0,45,1,1
19,9,0,0,30,1,0
46,6,0,0,40,1,1
50,9,0,0,40,1,0
32,9,0,0,42,0,0
47,15,99999,0,50,1,1
43,9,0,0,50,1,0
29,13,0,0,40,1,0
90,13,0,0,10,0,0
41,15,0,0,50,0,1
24,1,0,0,36,1,0
24,10,0,0,50,1,0
24,10,0,0,53,0,0
35,9,0,1887,42,0,1
30,13,0,0,40,1,0
46,13,0,0,40,0,0
19,10,0,1721,30,0,0
39,5,0,0,35,1,0
43,9,0,0,40,1,0
35,9,0,0,40,0,0
65,9,0,0,24,0,0
34,9,0,0,40,1,0
41,11,0,0,40,1,0
24,10,0,0,60,1,0
24,9,0,0,35,1,0
34,14,4787,0,45,0,1
33,9,0,0,40,1,1
37,9,0,0,38,1,0
39,9,0,0,60,1,1
58,9,0,0,25,0,0
36,9,0,0,35,1,0
33,10,4064,0,40,0,0
42,14,0,0,55,1,0
57,9,0,0,40,1,0
67,9,0,0,40,1,1
23,9,0,0,40,1,0
35,10,0,0,40,1,0
43,13,0,0,55,1,1
39,10,0,0,60,1,0
36,9,0,0,40,1,0
29,12,0,0,13,0,0
25,9,0,0,40,1,0
54,6,0,0,45,1,1
24,9,0,0,44,1,0
50,13,0,0,60,1,1
70,6,0,0,50,1,0
61,13,4787,0,48,1,1
51,13,0,1902,40,1,0
38,14,0,0,70,1,0
51,9,0,0,40,0,1
28,9,0,0,40,1,0
66,15,0,0,25,1,1
57,9,0,0,60,1,1
29,10,0,0,40,0,0
21,10,0,0,40,0,0
42,6,0,0,43,1,1
74,15,99999,0,50,1,1
50,10,0,0,40,0,0
65,9,0,0,14,0,0
44,7,0,0,30,0,0
34,11,4386,0,50,1,1
17,6,0,0,10,1,0
43,10,0,0,60,1,0
32,12,0,0,40,0,0
54,13,3103,0,40,1,1
20,10,0,0,20,0,0
23,10,0,0,10,1,0
34,9,0,0,45,1,0
30,10,0,0,20,1,0
32,4,0,0,40,1,0
40,13,0,0,60,1,1
28,10,0,0,40,1,0
44,9,0,0,45,1,1
29,11,0,0,35,0,1
28,16,594,0,50,1,0
37,10,0,0,40,1,0
56,10,0,0,40,1,0
27,13,0,0,40,1,0
34,9,0,0,20,0,0
37,9,0,0,40,1,0
66,13,0,0,40,1,1
19,9,0,0,30,1,0
60,11,0,0,40,0,0
54,10,2829,0,30,1,0
47,9,0,0,40,1,1
47,10,0,0,48,1,1
48,11,0,0,60,1,0
50,10,0,0,50,1,1
62,5,0,0,25,0,0
45,10,0,0,40,1,0
55,9,0,0,40,1,0
62,9,0,0,32,0,0
25,6,0,0,40,1,0
49,7,0,0,38,0,0
32,10,3887,0,40,0,0
25,9,0,0,40,1,0
39,10,0,0,50,1,0
27,10,0,0,50,1,0
43,9,0,0,40,1,1
30,9,0,0,40,0,0
21,10,0,0,20,0,0
33,15,0,0,40,0,1
33,10,0,0,50,1,0
33,7,0,0,38,0,0
70,4,0,0,35,0,0
25,10,0,0,42,1,0
17,7,0,0,25,1,0
20,10,0,0,40,1,0
19,10,0,0,35,1,0
71,10,20051,0,40,1,1
31,12,0,0,40,1,0
26,13,0,0,55,1,0
52,14,0,0,40,1,0
26,13,0,0,40,0,0
38,9,0,0,45,1,0
25,10,0,0,40,1,0
22,13,0,0,9,0,0
48,10,0,1902,40,1,1
53,9,0,0,40,1,1
30,12,0,0,50,1,0
44,10,0,0,60,1,1
32,13,0,0,56,1,1
59,7,0,0,20,1,0
49,10,0,0,40,0,0
31,9,0,0,50,1,1
53,3,5178,0,40,1,1
44,5,0,0,40,1,0
36,13,0,0,55,1,1
36,9,0,0,40,0,0
37,5,0,0,50,1,1
67,9,20051,0,30,0,1
29,13,0,0,40,1,0
52,9,0,0,40,1,0
37,9,0,1628,40,1,0
21,10,0,0,40,0,0
36,10,0,0,38,0,0
24,9,0,0,30,0,0
31,9,0,0,40,1,0
54,9,0,0,35,0,0
44,13,0,0,40,1,0
18,10,0,0,30,1,0
41,9,0,0,40,0,0
37,14,0,0,70,0,0
26,13,0,0,20,1,0
68,16,0,0,50,1,0
31,10,0,0,40,1,0
48,9,0,0,40,1,0
26,10,0,0,40,1,0
63,5,0,0,40,1,0
19,10,0,0,20,1,0
42,9,0,0,60,1,0
64,12,0,0,40,1,1
32,13,0,0,40,1,0
50,9,0,0,47,1,0
73,9,0,0,40,1,0
32,13,0,0,40,0,0
53,10,7298,0,45,1,1
58,13,0,0,40,1,0
37,10,5178,0,40,1,1
24,10,0,0,15,1,0
53,13,0,0,50,1,1
23,10,0,0,40,0,0
30,9,0,0,40,0,0
38,13,0,0,35,0,0
28,9,0,0,40,1,0
19,8,0,0,20,0,0
45,9,0,0,40,1,0
26,13,0,0,40,1,0
33,5,0,0,40,0,0
54,14,0,0,55,0,1
23,10,0,0,50,0,0
43,9,0,0,55,1,1
37,5,0,0,30,0,0
31,4,0,0,40,1,0
56,8,0,1651,40,1,0
25,7,0,0,40,1,0
17,7,0,0,25,0,0
37,9,0,0,68,0,0
60,11,0,0,40,1,0
59,13,0,0,40,0,0
59,9,0,0,40,1,1
46,15,15024,0,40,1,1
24,9,0,1408,50,1,0
29,9,4386,0,40,0,1
33,11,0,0,99,0,0
23,10,0,0,40,1,0
20,10,0,0,25,1,0
60,9,0,0,44,0,0
44,6,0,0,35,0,0
18,9,1055,0,25,1,0
52,8,0,0,40,0,0
31,9,0,0,45,1,0
30,13,0,0,55,0,1
33,9,3781,0,40,1,0
20,10,0,0,32,0,0
33,11,0,0,50,0,0
25,9,0,0,35,0,0
63,9,0,0,20,0,0
63,10,0,0,35,1,0
43,9,0,0,30,0,0
58,7,0,0,40,0,0
35,11,14344,0,40,0,1
42,10,0,0,55,1,1
20,10,0,0,25,1,0
35,9,0,0,40,1,0
62,5,0,0,40,1,0
41,9,1506,0,50,0,0
43,13,0,0,35,0,0
19,8,0,0,40,1,0
46,9,0,0,40,0,0
47,13,15024,0,50,1,1
36,13,7298,0,40,1,1
45,12,0,0,40,0,0
48,6,0,0,30,1,0
29,12,0,0,40,0,0
48,13,5178,0,40,1,1
36,9,0,0,25,0,0
58,7,0,0,40,1,0
43,9,0,0,40,0,0
59,13,0,0,4,1,0
42,13,0,0,40,1,0
33,11,0,0,40,1,1
23,10,0,0,40,1,0
21,10,0,0,25,1,0
48,3,0,0,40,0,0
32,9,0,0,40,1,0
31,10,0,0,50,1,1
66,14,0,0,40,0,0
23,13,0,0,32,1,0
52,10,0,0,35,0,1
17,7,0,0,15,1,0
35,10,0,0,43,1,1
39,16,99999,0,55,1,1
24,10,0,0,40,0,0
45,9,0,0,84,1,1
25,9,0,2001,50,1,0
29,13,0,0,40,1,0
56,13,5178,0,44,1,1
34,9,0,0,40,1,0
64,9,0,0,40,1,1
27,9,0,0,39,1,0
47,9,4650,0,40,1,0
36,13,3103,0,42,1,1
44,9,0,0,40,1,0
31,9,0,0,60,0,0
23,9,0,0,35,0,0
45,10,7688,0,50,1,1
31,9,0,0,64,1,0
45,6,0,0,60,1,0
33,12,0,0,40,1,1
33,14,0,0,40,0,0
30,10,0,0,20,0,1
25,10,0,0,42,1,0
70,14,0,2246,8,1,1
22,5,0,0,40,1,0
30,13,0,0,40,1,1
46,12,15024,0,50,1,1
43,8,0,0,60,1,0
37,4,0,0,25,0,0
59,10,15024,0,60,1,1
51,9,0,0,45,1,0
47,13,2885,0,65,1,0
36,10,0,0,60,1,0
73,3,0,0,6,1,0
32,14,0,0,40,0,0
34,9,0,0,50,1,0
51,9,0,0,40,1,0
20,9,0,0,45,0,0
57,10,0,0,40,1,0
19,10,0,0,20,1,0
45,8,7688,0,40,1,1
55,6,0,0,40,1,0
60,10,0,0,40,1,0
19,9,0,0,40,1,0
35,9,0,0,40,1,0
20,9,0,0,30,0,0
34,13,0,0,15,1,0
26,15,0,1977,40,1,1
73,10,3273,0,40,0,0
27,14,0,0,55,1,0
37,11,0,0,84,1,0
73,9,0,0,40,1,0
46,11,0,1848,40,1,1
36,9,0,0,40,1,0
54,9,0,0,60,1,1
49,7,0,0,50,1,0
68,9,0,0,40,1,0
34,13,0,1590,50,1,0
30,11,0,0,40,1,0
28,13,0,0,50,1,0
28,7,0,0,50,1,1
25,10,0,0,40,1,0
26,10,0,0,40,1,0
40,10,0,0,55,1,1
32,9,0,0,40,0,0
18,8,0,0,30,0,0
36,13,0,0,40,1,0
26,13,0,0,40,0,0
24,9,0,0,45,0,0
90,9,6767,0,40,1,0
20,10,0,0,40,0,0
27,13,0,0,50,1,0
58,13,0,0,50,0,0
37,14,0,1977,40,1,1
28,9,0,0,40,1,0
36,13,0,0,60,0,0
45,9,0,0,40,1,1
23,9,0,0,48,1,0
69,9,0,0,35,1,0
58,9,0,0,40,1,0
22,9,0,0,20,1,0
58,13,0,0,35,1,0
53,10,0,0,60,1,1
44,9,0,0,60,1,0
31,6,0,0,40,1,0
46,13,0,0,40,0,0
48,9,0,0,40,1,0
46,10,0,0,40,0,0
43,5,0,625,40,0,0
43,10,0,0,40,0,0
17,6,0,0,15,1,0
20,10,0,0,40,1,0
22,10,0,0,35,0,0
35,10,0,0,40,0,0
29,13,0,0,40,1,0
25,9,0,0,35,1,0
54,6,0,0,40,1,0
23,10,0,0,16,0,0
36,3,0,0,35,0,0
26,9,0,0,50,1,0
25,9,0,0,40,1,0
